Date,Symbol,μ,σ²,Skew,Kurtosis,V,W,X
2023-02-01,AMP,0.001459501116425879,0.004889918261292304,-1.2538061646486973,7.389144262399952,0.004892048404801152,-0.0004081417238990862,0.00017492033598034512
2023-02-01,AMT,0.0005851707015468291,0.00678229740996128,-1.7039901519057004,11.426281093484695,0.006782639834711229,-0.0009416966484475154,0.0005254116065346412
2023-02-01,AMZN,-0.0070750289858555115,0.021985319878615232,-0.298971127448908,5.367591373607711,0.022035375913765927,-0.0014434907904530142,0.0026387332324804415
2023-02-01,ANET,-0.006143301853692528,0.021475145741570487,-1.9137074674296486,13.881730244342224,0.02151288589923607,-0.006430214358650651,0.006579906294726589
2023-02-01,ANSS,-0.0003889409534878278,0.008670882677375775,-0.9477281275844687,6.529518992125489,0.008671033952441076,-0.0007767972984284888,0.000494009397158358
2023-02-01,AON,0.0017202606018727866,0.0043199673946831265,-0.9346253076947837,6.069718729342101,0.004322926691221482,-0.00024358631164281432,0.00011195810384917004
2023-02-01,AOS,0.0004688458656739188,0.007065123896313581,-1.8207108008464477,8.836870198242782,0.00706534371275934,-0.001073380617510773,0.00044077878071941264
2023-02-01,APA,-0.005338477442634076,0.01941538880409131,-1.5253954536493577,10.932050861524903,0.019443888145496822,-0.004445766081821125,0.004228457276001496
2023-02-01,APD,0.0008373907270317776,0.00634700977196507,-2.268669152509081,11.999515552303492,0.006347710995194789,-0.0011334262375139418,0.00048143510006598637
2023-02-01,APH,0.0017705927138415847,0.0042411401480868804,-1.1706211604855006,4.761494866436326,0.0042442751466451895,-0.0003014159961654727,8.376231465883001e-05
2023-02-01,APTV,-0.0035110845113100744,0.01591540831443542,-2.3154140597716286,16.462344914027522,0.015927736028880982,-0.004825610319385417,0.004252606139287746
2023-02-01,ARE,-0.0009014023788187775,0.010460565841171263,-3.196590870711928,17.85634383625053,0.010461378367419803,-0.0034548241908908058,0.0019738397524918607
2023-02-01,ATO,-0.0013743455807352714,0.011690756811518101,-3.3628164978584363,13.786194247245108,0.011692645637293388,-0.004307156437887371,0.0019150211334285792
2023-02-01,ATVI,-0.003146389371119953,0.014939268594610757,-1.8446600723359543,8.89960576771339,0.014949168360685454,-0.0035158397576030937,0.0020372557319259777
2023-02-01,AVB,0.0015178046345626392,0.004723724231954579,-0.8290090996470395,6.020763233725773,0.004726027962863279,-0.0002481511702931956,0.0001332911037898578
2023-02-01,AVGO,0.0005645939786300317,0.006715808996051735,-1.0607096352359535,7.600291202824757,0.00671612776241244,-0.0005735217240292324,0.0003428021772834819
2023-02-01,AVY,-0.001424669135190191,0.010920319129385654,-1.327361406500154,11.541738492365134,0.010922348811530418,-0.0015643484307178346,0.0013904794842629544
2023-02-01,AWK,-0.0005028778473504241,0.009992022718955459,-4.5364133457378815,24.603533196946998,0.009992275605084816,-0.004554784057639521,0.0024750438546668435
2023-02-01,AXP,0.0009952092127327949,0.0059716743699347805,-2.2156001246776142,19.708148445726643,0.005972664811311888,-0.001006573764373197,0.0007014772286074553
2023-02-01,AZO,0.0016811027684862712,0.00445286700056889,-1.48841636536161,8.34635079748097,0.0044556931070871015,-0.00042065755233448106,0.00016322605586419113
2023-02-01,BA,5.154002989928691e-05,0.007793225558133171,-1.158036747837971,9.477626644430325,0.007793228214507853,-0.0007970350064241641,0.0005776716131506987
2023-02-01,BAC,0.0016366066787223926,0.004566295213828924,-1.7719866375036275,13.862269497160732,0.004568973695249763,-0.0005254025520052598,0.0002866452597724581
2023-02-01,BALL,-0.0026638393580888102,0.013312169040215881,-0.7441400389332785,5.561997613926524,0.013319265080341584,-0.0012515591227644299,0.0010022346347188726
2023-02-01,BAX,7.555637865813465e-05,0.007766666179083851,-1.1728516473288784,5.689501829434847,0.007766671887850208,-0.0008025622176166241,0.00034427688554938856
2023-02-01,BBWI,-0.005139045149157394,0.01896185847264116,-1.3577545677456457,6.779441536944665,0.01898826825768624,-0.0038445431953000766,0.002523005127842431
2023-02-01,BBY,-0.0015287629131767756,0.011198909476397343,-1.4259356835816304,9.869662766286988,0.011201246592442048,-0.0017445302322546263,0.0012530927402762842
2023-02-01,BDX,8.526133703380467e-05,0.007963385920906396,-2.207688504286892,12.900746376092135,0.007963393190401988,-0.0015698442797762553,0.0008207247220925649
2023-02-01,BEN,0.0008156392230047261,0.006153557251730819,-0.74631120892086,4.586376664163253,0.006154222519072923,-0.0003458904018768098,0.00017318537356477605
2023-02-01,BF.B,-0.0007123790919061044,0.010163677735693254,-3.556947470031247,18.17547443202292,0.010164185219663838,-0.00367337182384868,0.001895205868247805
2023-02-01,BIIB,0.00042515554034033896,0.0072105412774905045,-2.2602437846051275,18.376453657784648,0.007210722034723987,-0.0013773751008154555,0.0009567590107352536
2023-02-01,BIO,-0.0010571810404478841,0.009975697619962644,-0.6639620238322153,4.690692933611645,0.009976815251714927,-0.000694456651797201,0.00047146134271355513
2023-02-01,BK,0.0021879434681109132,0.003373164119709332,-1.0974591367787394,6.20542916058785,0.0033779512163289813,-0.00019326726278808026,6.909134212291304e-05
2023-02-01,BKNG,0.0006655929102881655,0.00635508728136854,-0.12300350888551712,3.9550798590563083,0.006355530295290766,-4.9746022121354046e-05,0.00016020070555686976
2023-02-01,BKR,-0.0010440282199108831,0.010284828467340714,-1.764504558087441,10.989356971987325,0.010285918462264685,-0.0018761843165991557,0.0011746776896596307
2023-02-01,BLK,0.0008361062478242132,0.0063023449797514515,-2.078815520871231,15.625274613100121,0.0063030440534091025,-0.0010262799956305651,0.0006195625824090196
2023-02-01,BMY,0.0015554283135117363,0.004677886227765492,-1.1586885165605167,8.671646756003897,0.004680305585003966,-0.00034959851962879606,0.00018824740457701122
2023-02-01,BR,-0.0010491495064129995,0.01076707460280699,-3.208274838554466,21.404446487295402,0.010768175317493797,-0.003625206448692234,0.0025061229535268455
2023-02-01,BRK.B,0.0021584683823130326,0.0035078234147552286,-2.3129118867596645,18.240042026572187,0.0035124824005126737,-0.0004587286987875197,0.00022124908645439233
2023-02-01,BRO,0.001198332763028804,0.005453667917458155,-1.4083668026732827,7.607789315094958,0.005455103918869103,-0.0005487016163175179,0.00022447004041480797
2023-02-01,BSX,0.0023459392465436614,0.0030685785487355364,-1.4803689542165301,9.461912019620987,0.0030740819796840103,-0.00023051570970676323,8.717509432312915e-05
2023-02-01,BWA,0.0003635741447102034,0.00716855588322862,-1.1985755618292029,5.9936860872273074,0.007168688069387322,-0.0007210479846063952,0.00030813748558936326
2023-02-01,BXP,0.0008872618811565745,0.0059903997437790275,-0.6375092222008283,4.317460509530925,0.005991186977424781,-0.00028020007385937736,0.0001545061118694582
2023-02-01,C,0.0015382201215126312,0.004803383004195175,-2.049001715452014,14.90212588571751,0.004805749125337402,-0.0006612691858991103,0.0003410186225311702
2023-02-01,CAG,0.0024110608085672783,0.0028926365011708696,-0.6628196458776964,5.500402089297046,0.002898449715393479,-8.238102169076704e-05,4.530635728931775e-05
2023-02-01,CAH,-0.0005996254459956247,0.009059261038138368,-0.7970410435892261,7.023438020167059,0.009059620588813854,-0.0007048779994698494,0.0005803078143572642
2023-02-01,CARR,0.0001963002163188334,0.007542572621776411,-1.3449556200416597,7.876605609704771,0.007542611155551338,-0.0008782771988625232,0.0004491388896579177
2023-02-01,CAT,0.0008615799163916933,0.00616505923547372,-1.5109103940992785,11.066881748336481,0.006165801555426049,-0.0007168553444881665,0.000419753064115533
2023-02-01,CB,0.0021260840259871975,0.0034927035705872816,-0.9733122224686819,5.007927615726279,0.0034972238038728396,-0.00017900810728141607,5.971052172834364e-05
2023-02-01,CBOE,0.0011532095758803624,0.005524209702041455,-1.2371368015017257,7.338393293661328,0.005525539594367357,-0.0004898176585466786,0.0002225049227037674
2023-02-01,CBRE,-0.0014864794706324024,0.011810520774054431,-3.072831418366542,13.710847993044615,0.011812730395271044,-0.00400431773876514,0.0019435305280802353
2023-02-01,CCI,0.0012133715786591319,0.0054303418753599,-1.4729922751977367,7.960503960282373,0.005431814145947797,-0.0005708090154384227,0.00023283102054645638
2023-02-01,CCL,-0.011023704038802075,0.03233944183422939,-1.908238393709963,13.723826063485223,0.03246096388496449,-0.01219011621440616,0.014922547722161915
2023-02-01,CDAY,-0.006198268431161267,0.02117088488614125,-1.3149577293574617,7.8234863323943244,0.021209303417685982,-0.004452357693814349,0.0036256026262927858
2023-02-01,CDNS,-0.0004398980246293535,0.008818646183542354,-1.1050453727136076,6.967279504045964,0.008818839693814428,-0.0009285302809336419,0.0005455469290013097
2023-02-01,CDW,0.0012414272334533764,0.005355795043445915,-1.3232895926157897,6.042446560401648,0.005357336185021875,-0.0004997205859678206,0.00017146218026757056
2023-02-01,CE,-0.001908853337030711,0.012508463420636023,-2.6030216156893253,15.817605848351544,0.012512107141698316,-0.0037201825887255044,0.002512524032738297
2023-02-01,CEG,-0.0010996278580109153,0.010039200533329363,-0.5947548322585147,4.672272220772777,0.010040409714755477,-0.0006325270972324481,0.00047542211925293395
2023-02-01,CF,-0.0026431030704290844,0.013553558610075902,-1.36790239916945,9.011110025037603,0.013560544603916813,-0.0022700664668347604,0.0016851494758029733
2023-02-01,CFG,0.0016634697545325054,0.004440806004326962,-0.9704021402394168,5.6417710538752965,0.004443573135951206,-0.00026556136083684477,0.00010984856399073782
2023-02-01,CHD,0.001156034263421778,0.005481274020447688,-0.9305899510035186,4.973184239808986,0.005482610435665894,-0.00035935866236048476,0.00014828660945401123
2023-02-01,CHRW,-0.001217470814089466,0.010490477961700504,-1.19581898777645,5.796423773786427,0.010491960196883664,-0.001325659509351158,0.0006467188213065689
2023-02-01,CHTR,-0.0010202836855159373,0.010104754829032591,-1.4414288561161979,12.187655350142931,0.010105795807831521,-0.0014978873215115843,0.0012552805698715786
2023-02-01,CI,-0.0006566119678353887,0.009332945922181477,-1.3558554672021923,9.23807641552082,0.009333377061457782,-0.0012432177438563737,0.0008110148787432706
2023-02-01,CINF,-0.006820960378497867,0.025780331715689102,-3.9044683240825444,17.578406321800852,0.02582685721617414,-0.016721125364924407,0.012177259328815805
2023-02-01,CL,0.0028285398300156323,0.0020626386603279537,-1.1439826330838783,6.786925106445587,0.0020706392978979385,-8.984843021665948e-05,2.787120482159941e-05
2023-02-01,CLX,-0.0007293311477232945,0.009482766157651748,-1.3289589157013624,8.58836007324545,0.009483298081574786,-0.0012503080661943832,0.0007788838637186713
2023-02-01,CMA,0.0011741227161554983,0.0054620263364353085,-1.071786199541468,5.603969310737249,0.005463404900587901,-0.00041424477600976597,0.00016584129813048578
2023-02-01,CMCSA,0.001061175623386986,0.005809986741919517,-2.0220106768018278,16.38455939291576,0.005811112835623187,-0.000878687361921007,0.0005514396482330903
2023-02-01,CME,0.0017802144952271972,0.004206886417196158,-1.0546895117910122,6.986993571314534,0.004210055580845175,-0.000265865553139672,0.00012215913447524154
2023-02-01,CMG,-0.0006332923330312555,0.008920321914271011,-0.009791718135491047,4.172328679418751,0.008920722973450087,-2.521319328559798e-05,0.00033332317964320033
2023-02-01,CMI,0.000984142549520902,0.005928871538354136,-1.6093207973734953,9.377306032528457,0.005929840074911914,-0.0007185937101390422,0.0003280340778739572
2023-02-01,CMS,0.002128764619436595,0.0034600157838856043,-0.5800977420755942,4.773235103909131,0.0034645474226905693,-9.618600176707548e-05,5.645142224503689e-05
2023-02-01,CNC,-0.0013829058722620215,0.011033333693929802,-1.8850319729398701,13.961038575787187,0.01103524612258134,-0.0022346195767599516,0.0017183261127185383
2023-02-01,CNP,0.0015768718676046887,0.004703449232603974,-1.7849247862621014,8.63079637597001,0.004705935757490817,-0.0005546201593009726,0.00018810241460161578
2023-02-01,COF,-0.001044191769744658,0.010296129878346123,-1.7868131118381865,10.720052212777649,0.010297220214798125,-0.0019026166217533044,0.001148696006325037
2023-02-01,COP,-0.002119668760024275,0.012435528344008111,-1.3343639116119885,8.072811434512392,0.012440021339660334,-0.0019330748084974351,0.0012692680534489838
2023-02-01,COST,0.0013256702912818994,0.005229011943293014,-1.8592895778746945,15.132395683310785,0.005230769345014201,-0.0006835908703142933,0.0004116742058107627
2023-02-01,CPB,0.0020169414261223,0.0036815710926134644,-0.5241973596912674,5.370212394224847,0.003685639145329873,-9.503805534212596e-05,7.221216149084476e-05
2023-02-01,CPRT,-0.0005150896460633227,0.009119377751193524,-1.6098805080129437,8.284595769516459,0.009119643068537006,-0.001418770081421939,0.0006945363564608491
2023-02-01,CPT,0.0013370771508360694,0.0051493115994140585,-1.263957954315458,5.718924090813623,0.005151099374721346,-0.0004472850509337839,0.00014977697603982753
2023-02-01,CRL,-0.001743932640117424,0.0112904077954707,-0.44564662915384823,5.37486239748755,0.011293449096523966,-0.0005947366947442537,0.000691736145484703
2023-02-01,CRM,-0.0015392711599444102,0.01105835122378808,-0.968286712929317,7.5137274147582644,0.011060720579491916,-0.0011792411662859808,0.0009294783193048401
2023-02-01,CSCO,0.0008253870852738095,0.006209450732554891,-1.2579573101300692,7.570082097801826,0.006210131996395428,-0.0006013341709458019,0.00029099620024018724
2023-02-01,CSGP,-0.0005727889129517463,0.009037546689167099,-0.8646101603797277,5.0934870163667485,0.0090378747763059,-0.00075980174996999,0.00041934850448889776
2023-02-01,CSX,0.0017720723710384176,0.004251094649642096,-1.3245102716630552,5.877100735721463,0.004254234890130293,-0.0003452216572493814,0.00010409260077646774
2023-02-01,CTAS,0.0016593413767711186,0.004559977746859238,-2.178272928713391,15.24044577966638,0.004562731160663903,-0.0006493326827659435,0.0003137382307114233
2023-02-01,CTLT,-0.012691519884996756,0.03428881944184651,-0.7511941838021866,5.2859809071682715,0.034449894118837775,-0.006086492722380188,0.006514797900368859
2023-02-01,CTRA,-0.002232070327862786,0.01256603827940752,-1.0543735616700738,5.851655739251793,0.012571020417356044,-0.0015722431081734828,0.0009412332132956536
2023-02-01,CTSH,-0.00022824797458318718,0.008420009392912702,-1.2587065107604023,6.693247079454112,0.008420061490050602,-0.0009801461684250485,0.00047724926064211695
2023-02-01,CTVA,0.0008717151440007134,0.0060194523716281395,-0.6177919061721644,4.162642753773537,0.0060202122589204194,-0.0002733344146551994,0.00015042930499136514
2023-02-01,CVS,0.00116887412124384,0.005500098638093032,-1.3636984401375631,10.943831952335154,0.005501464904804345,-0.0005380384579252121,0.0003297786450099919
2023-02-01,CVX,0.0009772305242605698,0.005964652997820959,-1.7847242136535524,11.699802292469332,0.005965607977318505,-0.000806241931424547,0.00041466386304607635
2023-02-01,CZR,-0.009161456236417814,0.027962660613406926,-1.6561452167711295,10.736107114882612,0.028046592893778727,-0.008528367740403367,0.008725646873190699
2023-02-01,D,0.00168296652675818,0.004432127810879721,-1.284536146824294,5.92296429074395,0.00443496018720991,-0.0003573711795338297,0.00011431713224750006
2023-02-01,DAL,-9.926695888203846e-05,0.00836121129594357,-2.3291991641579597,18.88271123627868,0.008361221149872696,-0.0017866988700259029,0.0013258841453026955
2023-02-01,DD,0.0007275696990377083,0.006451393873864876,-1.5302916258623673,10.691596710111583,0.006451923231531834,-0.0007804109882319465,0.00044441297630286466
2023-02-01,DE,0.0003324877383103386,0.007286482650159222,-1.542113031926206,10.667284555535087,0.007286593198255349,-0.0009537431026223776,0.0005672658483657656
2023-02-01,DFS,-0.0002948422717765221,0.009033134100690685,-3.1706361289724256,21.10776228293772,0.009033221032655912,-0.0027353307386804157,0.001732200132400997
2023-02-01,DG,0.0013629514110846629,0.005120655638098751,-1.5478695447547455,10.5406657263199,0.005122513274647729,-0.0005473352807374242,0.00027441291698112333
2023-02-01,DGX,0.0017344842321950745,0.0043324757383729805,-1.4049544099717355,8.76056280723723,0.004335484173924714,-0.0003788750170910429,0.0001623665776214603
2023-02-01,DHI,-0.0007062572180968708,0.009796617959918324,-2.7092565052800084,21.4241402554871,0.009797116759176439,-0.0026528413842951196,0.0020715447368640245
2023-02-01,DHR,0.0009858435074039673,0.005981951440563479,-2.091210086208866,16.328930450470164,0.005982923327984569,-0.000951695297594307,0.0005827751287087268
2023-02-01,DIS,-0.0011273539549484046,0.01022397228875526,-1.0642909598656802,8.890595027531624,0.010225243215694998,-0.0011369446443502038,0.0009379619270148797
2023-02-01,DISH,-0.01379880705475252,0.03907000000724384,-1.9679017121709048,11.366873798817926,0.03926040708337813,-0.016847063048968845,0.018303789732892643
2023-02-01,DLR,-0.0003685788751651863,0.008803128537995404,-1.590443907378187,7.903928853502708,0.008803264388382621,-0.0013258956455451366,0.0006168238462932838
2023-02-01,DLTR,-0.0005903004642120311,0.009243501900224204,-1.5661724726513424,11.27888643680534,0.009243850354862252,-0.0014109056215932919,0.0009707207557797781
2023-02-01,DOV,0.0017225834028935867,0.004381645979029287,-1.6491639750599187,8.895770795919049,0.004384613272609212,-0.0004565956523597791,0.00016822328957061375
2023-02-01,DOW,0.0011584152164013436,0.00571502284295887,-2.834345793839784,20.8231725795011,0.0057163647687724604,-0.0012070556417524746,0.0006770990403886517
2023-02-01,DPZ,-0.002474535928956411,0.01322405167991932,-1.4247504985774044,9.07577168637005,0.013230175007983016,-0.002268996651900347,0.0016152258295839515
2023-02-01,DRI,0.0019552958966720076,0.0038805620009130463,-1.4758086942602517,8.092033812013112,0.003884385182956589,-0.000334674950418426,0.00011961994828848403
2023-02-01,DTE,0.00012837834376085202,0.008163977960352791,-3.361511861863363,15.388750411472598,0.008163994441351938,-0.0024812622923756963,0.0010283464214221074
2023-02-01,DUK,0.0023958224692655307,0.0029818199334517314,-1.754318847959812,8.115569125440977,0.002987559898755969,-0.0002647551390880602,6.979670184307348e-05
2023-02-01,DVA,-0.00132569211168969,0.010689128211989548,-1.1380869132559115,6.523234352308392,0.010690885671564544,-0.0013026704990570872,0.0007549966638463105
2023-02-01,DVN,-0.0034378683618243536,0.015146764956002678,-1.1820618542709622,8.05131537164811,0.015158583894875911,-0.002364046127613682,0.001885733563904935
2023-02-01,DXC,-0.006070416200265798,0.02064587588581862,-0.9835237721368426,5.1436283318332645,0.020682725838663072,-0.0032995205356065797,0.0022765117664192208
2023-02-01,DXCM,-0.007173692330175096,0.024357286554913517,-2.365717768681707,14.468660416691984,0.02440874841656153,-0.009535024645029444,0.008883227992812
2023-02-01,EA,0.001469888723482604,0.004786816076302159,-0.5408677059787759,7.186584781055828,0.004788976649161581,-0.00015836089527131842,0.00016431263890329389
2023-02-01,EBAY,-0.0011850666697121857,0.010611841578561248,-1.902345392153097,14.058304084026467,0.01061324596157291,-0.002121313366729936,0.0015991913429762787
2023-02-01,ECL,0.0012132661731029378,0.00535948671425658,-0.895135527780624,4.632306388981138,0.005360958729063376,-0.00033238287745718806,0.0001319114924644815
2023-02-01,ED,0.0024035977789665375,0.002964010855613609,-1.713012185106174,7.144188796833049,0.002969788137896662,-0.0002555752001585328,6.0447064395683385e-05
2023-02-01,EFX,-0.0015789566173997915,0.011191870542917422,-1.0647073150349704,6.471360504716871,0.011194363646917053,-0.0013160670690295603,0.0008218594629300621
2023-02-01,EIX,0.0010210176125140895,0.005827457633949394,-1.4086588127610293,6.766880326484964,0.0058285001109144585,-0.0006100053707368202,0.0002281564624743915
2023-02-01,EL,-0.0023365575967381974,0.014213545846505277,-4.524946713929825,41.57153295032101,0.014219005347908152,-0.007782159068548627,0.008503144833868374
2023-02-01,ELV,0.0013969941734352023,0.005066418452037072,-1.7317657510824007,13.28243180699083,0.0050683700447576845,-0.0006044795605145918,0.0003388192148874576
2023-02-01,EMN,0.0005749971477840194,0.006791513039124951,-1.5735532906798202,8.124206050579188,0.0067918436608449114,-0.000870686862053925,0.0003741544415166185
2023-02-01,EMR,0.0009258437150816748,0.006117164477089249,-2.063762045935755,12.833538796293446,0.006118021663674005,-0.0009722914386178005,0.0004784462704826541
2023-02-01,ENPH,-0.016972494032220075,0.04307830843799838,-0.7049872966025359,5.943640427187746,0.043366373991672126,-0.008514062215649308,0.011576245911626757
2023-02-01,EOG,-0.0013890079450575956,0.010803361870686437,-1.1409926186420285,8.473192160764457,0.01080529121375787,-0.0013287010550242344,0.0009999984308227728
2023-02-01,EPAM,-0.00656559631215239,0.022785788522349876,-2.515694091591793,21.879999544490612,0.022828895577284024,-0.009118589609202378,0.011637447748464952
2023-02-01,EQIX,-0.0009966161462381983,0.01107166177326323,-4.527232817685245,35.30205989791793,0.011072655017006171,-0.005317404518806582,0.004365198644765781
2023-02-01,EQR,0.0013426087127543342,0.005102832440312165,-0.9982210338235997,6.2708964777375185,0.005104635038467729,-0.0003440133217942923,0.00016201428926803323
2023-02-01,EQT,-0.006920973907180875,0.022632261724081726,-1.2620181030328683,8.596809293187281,0.022680161603905603,-0.00477549307139616,0.004546186895582534
2023-02-01,ES,-0.0017239228834368366,0.012321743514283846,-2.9075283158341816,10.656844833224914,0.012324715424391883,-0.004048177568132717,0.0016519132529138197
2023-02-01,ESS,0.0011490487473733815,0.005529772468939095,-1.1894112185835093,5.934751066838917,0.005531092781962935,-0.00047097344807803796,0.00017996633310583005
2023-02-01,ETN,0.00023762054092842685,0.00789816023249411,-3.501700087638498,24.134103392546212,0.007898216696015582,-0.0024570222742490207,0.001508972189626854
2023-02-01,ETR,-0.0006208954722683849,0.009106378558676888,-0.9553861802948848,13.173827092359394,0.009106764069864371,-0.0008487893228089935,0.0010987521351818914
2023-02-01,ETSY,-0.010481015096747206,0.030104142280649587,-1.1606287292759134,8.753483022522293,0.03021399395810783,-0.007021758488426181,0.008238224951878209
2023-02-01,EVRG,0.001539964084902831,0.004681266562905061,-0.8399562965338656,5.1297791406931825,0.0046836380522878515,-0.00024791872206640615,0.00011125521205745271
2023-02-01,EW,-0.0009031571111985503,0.01023087865324236,-2.526970857206185,14.600748285339547,0.010231694346009868,-0.0026477440303244587,0.0015436792623730667
2023-02-01,EXC,0.0013389022333434636,0.005282042701853365,-2.400617521459505,12.051976042063886,0.005283835361043817,-0.0009021218143200021,0.0003326583775194387
2023-02-01,EXPD,0.001206219293871498,0.0052937687225140155,-0.27445436686539537,3.8093503871786405,0.005295223687498923,-8.675593780356868e-05,0.00010670003132932014
2023-02-01,EXPE,-0.006275431219298499,0.021875115225458118,-2.020159492963517,14.305507417271421,0.021914496262446265,-0.006960713988002716,0.007041510764728375
2023-02-01,EXR,-0.00037266837672119096,0.008476743124739306,-0.5144736099265799,13.504009999239372,0.008476882006458315,-0.00041176960800452496,0.0009746795079222958
2023-02-01,F,-0.004610651433149539,0.017722608302967464,-1.3256131478096063,9.19833108106162,0.017743866409605468,-0.003378858547554272,0.002960325981295405
2023-02-01,FANG,-0.0010609695454599122,0.010213164020517524,-1.503355346021056,12.191261590114818,0.010214289676893917,-0.0015871767556674835,0.0012832237016577898
2023-02-01,FAST,0.0013349615280132615,0.005216041983156006,-1.8295667408128156,10.720153200349943,0.0052178241054372815,-0.0006696593435977663,0.0002891573913453924
